RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,AgeGroup,Password,Email,Role
4466,15579914,Garcia,633,Germany,Male,30,2,109786.82,2,1,1,8,0,5,1234,99c0_15579914@gmail.com,ROLE_USER
4467,15595160,Renwick,413,Spain,Male,35,2,0.0,2,1,1,4,0,5,1234,9e8a_15595160@gmail.com,ROLE_USER
4468,15595391,Norris,538,France,Male,31,1,0.0,2,1,0,1,0,5,1234,8b6d_15595391@gmail.com,ROLE_USER
4469,15630363,Nkemakonam,437,France,Female,39,0,102721.49,1,0,0,2,0,6,1234,8757_15630363@gmail.com,ROLE_USER
4470,15692443,Piccio,612,Spain,Male,33,5,69478.57,1,1,0,1,1,5,1234,ada3_15692443@gmail.com,ROLE_USER
4471,15593795,Linton,516,Germany,Female,53,1,156674.2,1,1,0,6,1,6,1234,bf59_15593795@gmail.com,ROLE_USER
4472,15642824,Onyekaozulu,826,Spain,Female,56,8,174506.1,2,0,1,9,1,6,1234,9eb5_15642824@gmail.com,ROLE_USER
4473,15683524,Tobenna,660,Germany,Female,23,6,166070.48,2,0,0,5,0,4,1234,ae22_15683524@gmail.com,ROLE_USER
4474,15713532,Wang,646,Germany,Female,29,4,105957.44,1,1,0,1,0,5,1234,9e03_15713532@gmail.com,ROLE_USER
4475,15719827,O'Donnell,767,France,Male,36,3,0.0,1,0,0,4,0,6,1234,b74d_15719827@gmail.com,ROLE_USER
4476,15578435,Langlands,640,France,Male,40,8,110340.68,1,1,1,8,0,6,1234,bdd9_15578435@gmail.com,ROLE_USER
4477,15723028,Smith,778,France,Male,33,1,0.0,2,1,0,5,0,5,1234,b523_15723028@gmail.com,ROLE_USER
4478,15595609,Sykes,679,Germany,Male,52,9,135870.01,2,0,0,3,0,6,1234,99f1_15595609@gmail.com,ROLE_USER
4479,15622443,Marshall,549,France,Male,31,4,0.0,2,0,1,2,0,5,1234,8ce0_15622443@gmail.com,ROLE_USER
4480,15579112,Gibson,598,France,Male,47,2,0.0,2,1,1,10,0,6,1234,98a5_15579112@gmail.com,ROLE_USER
4481,15648479,Stephenson,655,France,Female,45,0,0.0,2,1,0,9,0,6,1234,8f0c_15648479@gmail.com,ROLE_USER
4482,15659234,Y?,494,France,Male,30,3,85704.95,1,0,1,2,0,5,1234,bcb9_15659234@gmail.com,ROLE_USER
4483,15811970,Kang,653,France,Female,42,1,0.0,2,1,1,1,0,6,1234,a170_15811970@gmail.com,ROLE_USER
4484,15774192,Miller,539,Germany,Female,38,8,105435.74,1,0,0,5,1,6,1234,911b_15774192@gmail.com,ROLE_USER
4485,15595136,Kryukov,645,France,Female,37,1,0.0,2,1,1,4,0,6,1234,bb57_15595136@gmail.com,ROLE_USER
4486,15630580,Y?,751,Germany,Male,34,9,108513.25,2,1,1,2,0,5,1234,b7fd_15630580@gmail.com,ROLE_USER
4487,15660646,Fanucci,528,France,Male,35,3,156687.1,1,1,0,10,0,5,1234,ba41_15660646@gmail.com,ROLE_USER
4488,15614365,Lombardi,696,Germany,Male,31,3,150604.52,1,0,0,1,0,5,1234,bce0_15614365@gmail.com,ROLE_USER
4489,15776128,Hs?,716,France,Female,44,6,155114.9,1,0,0,7,0,6,1234,ad94_15776128@gmail.com,ROLE_USER
4490,15787035,Anderson,602,France,Female,35,8,0.0,2,1,1,8,0,5,1234,9a69_15787035@gmail.com,ROLE_USER
4491,15792646,Trentino,647,Spain,Female,64,1,91216.0,1,1,1,3,0,7,1234,b211_15792646@gmail.com,ROLE_USER
4492,15726832,Donnelly,850,Germany,Male,61,3,141784.02,1,1,1,5,0,7,1234,8188_15726832@gmail.com,ROLE_USER
4493,15773260,Tsou,590,France,Female,32,0,127763.24,1,1,0,6,0,5,1234,a24b_15773260@gmail.com,ROLE_USER
4494,15624437,Johnson,825,Spain,Female,32,1,0.0,2,1,1,3,0,5,1234,b24c_15624437@gmail.com,ROLE_USER
4495,15717138,Watson,850,Spain,Male,31,6,82613.56,2,1,0,8,0,5,1234,bc91_15717138@gmail.com,ROLE_USER
4496,15657317,Allan,789,France,Female,32,7,69423.52,1,1,0,6,0,5,1234,ba82_15657317@gmail.com,ROLE_USER
4497,15626948,Butcher,701,France,Female,42,6,86167.82,1,1,0,8,0,6,1234,8d9c_15626948@gmail.com,ROLE_USER
4498,15758901,Henderson,713,Spain,Female,47,1,0.0,1,1,0,6,1,6,1234,8a3a_15758901@gmail.com,ROLE_USER
4499,15777759,Boucaut,570,France,Male,30,2,131406.56,1,1,1,3,0,5,1234,bded_15777759@gmail.com,ROLE_USER
4500,15773322,Obiajulu,536,Germany,Female,44,4,121898.82,1,0,0,7,0,6,1234,81f1_15773322@gmail.com,ROLE_USER
4501,15697318,Ifeatu,771,Germany,Male,32,9,77487.2,1,0,0,2,0,5,1234,be7a_15697318@gmail.com,ROLE_USER
4502,15678916,Kelly,512,France,Female,75,2,0.0,1,1,0,7,0,7,1234,8b73_15678916@gmail.com,ROLE_USER
4503,15632118,Pirozzi,698,Spain,Male,45,5,164450.94,1,1,0,8,1,6,1234,9d42_15632118@gmail.com,ROLE_USER
4504,15788118,Siciliano,656,France,Male,33,7,138705.02,2,1,0,2,0,5,1234,90d7_15788118@gmail.com,ROLE_USER
4505,15788930,Silva,761,Spain,Male,37,7,132730.17,1,1,0,10,0,6,1234,9f14_15788930@gmail.com,ROLE_USER
4506,15628583,Iweobiegbunam,709,France,Female,30,5,0.0,2,0,1,9,0,5,1234,bbb0_15628583@gmail.com,ROLE_USER
4507,15635177,Williamson,597,Spain,Female,66,3,0.0,1,1,1,4,0,7,1234,b64f_15635177@gmail.com,ROLE_USER
4508,15587690,Madueke,592,France,Male,28,2,116498.22,1,1,0,8,0,5,1234,8654_15587690@gmail.com,ROLE_USER
4509,15627630,Chiagoziem,599,France,Female,41,1,0.0,2,1,0,5,0,6,1234,bfe4_15627630@gmail.com,ROLE_USER
4510,15610930,Kwemto,572,Germany,Female,35,1,139979.07,1,1,0,10,0,5,1234,8f20_15610930@gmail.com,ROLE_USER
4511,15657747,Zito,611,Germany,Female,43,9,127216.31,2,0,1,1,0,6,1234,93b4_15657747@gmail.com,ROLE_USER
4512,15568006,Ukaegbunam,634,France,Female,45,2,0.0,4,1,0,6,1,6,1234,b39d_15568006@gmail.com,ROLE_USER
4513,15751748,Trevisani,666,France,Male,51,2,148222.65,1,0,0,8,1,6,1234,b75b_15751748@gmail.com,ROLE_USER
4514,15722212,Edmondstone,696,France,Female,41,8,0.0,2,0,0,2,0,6,1234,8e6b_15722212@gmail.com,ROLE_USER
4515,15658670,Chien,669,France,Female,38,8,0.0,2,1,0,5,0,6,1234,a6f4_15658670@gmail.com,ROLE_USER
4516,15761654,Boni,726,Spain,Male,30,8,134152.29,1,1,1,8,0,5,1234,a688_15761654@gmail.com,ROLE_USER
4517,15812210,Yashina,497,Germany,Female,32,8,111537.23,4,1,1,1,1,5,1234,8284_15812210@gmail.com,ROLE_USER
4518,15787051,Georg,750,Spain,Female,39,7,119565.92,1,1,0,5,0,6,1234,8949_15787051@gmail.com,ROLE_USER
4519,15642991,Tung,850,Spain,Female,29,7,0.0,2,1,0,2,0,5,1234,a0c9_15642991@gmail.com,ROLE_USER
4520,15713769,Michelides,617,Spain,Male,38,7,0.0,1,1,1,2,0,6,1234,bd18_15713769@gmail.com,ROLE_USER
4521,15605826,Korovina,652,Germany,Male,46,10,121063.8,3,1,0,8,1,6,1234,8fbf_15605826@gmail.com,ROLE_USER
4522,15648898,Chuang,560,Spain,Female,27,7,124995.98,1,1,1,6,0,5,1234,9774_15648898@gmail.com,ROLE_USER
4523,15705309,Yuriev,629,Spain,Male,39,5,0.0,2,0,0,6,0,6,1234,abbc_15705309@gmail.com,ROLE_USER
4524,15734202,Chidimma,660,Germany,Female,52,4,86891.84,1,1,0,5,0,6,1234,8d91_15734202@gmail.com,ROLE_USER
4525,15658852,Stevens,676,France,Male,38,8,0.0,2,1,1,7,0,6,1234,bf54_15658852@gmail.com,ROLE_USER
4526,15612633,Kao,581,Spain,Male,43,9,78022.61,1,0,1,2,0,6,1234,ae61_15612633@gmail.com,ROLE_USER
4527,15604818,Edmund la Touche,798,France,Male,34,9,154495.79,1,1,0,10,0,5,1234,b790_15604818@gmail.com,ROLE_USER
4528,15593900,Belousov,705,France,Male,38,1,189443.72,1,0,1,6,0,6,1234,ae51_15593900@gmail.com,ROLE_USER
4529,15624995,McCane,714,Spain,Female,31,6,152926.6,1,1,1,3,0,5,1234,98f9_15624995@gmail.com,ROLE_USER
4530,15570087,Parry-Okeden,664,France,Female,44,8,142989.69,1,1,1,6,1,6,1234,b640_15570087@gmail.com,ROLE_USER
4531,15802617,Hudson,697,Germany,Male,43,7,115371.94,2,1,0,4,0,6,1234,bc60_15802617@gmail.com,ROLE_USER
4532,15656029,Marsden,609,France,Male,37,6,0.0,2,0,1,2,0,6,1234,a97e_15656029@gmail.com,ROLE_USER
4533,15739194,Manfrin,548,Spain,Male,38,0,178056.54,2,1,0,2,0,6,1234,bd20_15739194@gmail.com,ROLE_USER
4534,15607275,Ch'ang,850,Spain,Male,39,6,206014.94,2,0,1,3,1,6,1234,8b41_15607275@gmail.com,ROLE_USER
4535,15629475,Clark,656,France,Male,41,2,0.0,2,1,0,8,0,6,1234,973a_15629475@gmail.com,ROLE_USER
4536,15635034,Aldrich,727,Germany,Male,37,9,101191.83,1,1,1,2,1,6,1234,9196_15635034@gmail.com,ROLE_USER
4537,15756333,Khan,642,France,Female,55,7,0.0,2,1,1,6,0,6,1234,a7d8_15756333@gmail.com,ROLE_USER
4538,15777436,Murray,710,Spain,Female,31,5,0.0,2,1,0,1,0,5,1234,ae7a_15777436@gmail.com,ROLE_USER
4539,15676835,Anayolisa,710,Spain,Male,33,1,0.0,2,1,0,9,0,5,1234,9f4f_15676835@gmail.com,ROLE_USER
4540,15574206,Shillito,718,France,Female,37,7,0.0,2,1,1,3,0,6,1234,995c_15574206@gmail.com,ROLE_USER
4541,15613017,McMillan,586,Germany,Male,32,1,149814.54,1,1,0,2,0,5,1234,ae40_15613017@gmail.com,ROLE_USER
4542,15815131,Howells,617,Spain,Female,36,7,115617.24,1,1,1,4,0,6,1234,9192_15815131@gmail.com,ROLE_USER
4543,15585455,Stewart,630,France,Male,28,9,0.0,2,0,0,2,0,5,1234,bcef_15585455@gmail.com,ROLE_USER
4544,15692929,Ikechukwu,791,Germany,Female,42,10,113657.41,2,0,1,8,1,6,1234,989f_15692929@gmail.com,ROLE_USER
4545,15758081,Repina,673,Spain,Male,39,8,138160.0,1,1,1,6,0,6,1234,882f_15758081@gmail.com,ROLE_USER
4546,15667476,Cox,477,Germany,Female,36,3,117700.86,1,0,0,4,0,6,1234,ab4f_15667476@gmail.com,ROLE_USER
4547,15738248,Lo,662,France,Female,37,5,0.0,2,1,0,8,0,6,1234,82e7_15738248@gmail.com,ROLE_USER
4548,15672152,Grant,850,Germany,Male,37,9,122506.38,1,0,1,10,1,6,1234,9556_15672152@gmail.com,ROLE_USER
4549,15673372,Stevenson,635,France,Female,58,1,0.0,1,1,1,3,1,6,1234,a5ba_15673372@gmail.com,ROLE_USER
4550,15587611,Kauffmann,537,France,Male,59,9,0.0,2,0,0,6,1,6,1234,ac09_15587611@gmail.com,ROLE_USER
4551,15803415,Samsonova,579,France,Female,39,3,166501.17,2,1,0,5,0,6,1234,8d38_15803415@gmail.com,ROLE_USER
4552,15715673,Niu,651,Spain,Female,46,4,89743.05,1,1,0,8,1,6,1234,9f44_15715673@gmail.com,ROLE_USER
4553,15655648,Bock,610,France,Female,25,2,0.0,2,1,0,7,0,5,1234,a04b_15655648@gmail.com,ROLE_USER
4554,15763613,Barlow,581,France,Male,30,1,0.0,2,1,0,10,0,5,1234,afe3_15763613@gmail.com,ROLE_USER
4555,15660385,Stevenson,592,France,Male,39,7,0.0,2,1,0,5,0,6,1234,8194_15660385@gmail.com,ROLE_USER
4556,15733261,Kung,688,Spain,Female,35,6,0.0,1,1,0,2,1,5,1234,b7e8_15733261@gmail.com,ROLE_USER
4557,15796231,Nwankwo,681,France,Female,18,1,98894.39,1,1,1,1,0,3,1234,9147_15796231@gmail.com,ROLE_USER
4558,15624866,Brewer,658,Germany,Male,37,3,168735.74,2,0,0,4,0,6,1234,b1a3_15624866@gmail.com,ROLE_USER
4559,15623730,Ch'iu,792,France,Male,34,1,0.0,1,0,1,5,0,5,1234,bedf_15623730@gmail.com,ROLE_USER
4560,15668248,Quinn,528,Germany,Female,62,7,133201.17,1,0,0,9,1,7,1234,abe5_15668248@gmail.com,ROLE_USER
4561,15694518,Kodilinyechukwu,624,Spain,Female,36,0,0.0,2,1,0,6,0,6,1234,9ac5_15694518@gmail.com,ROLE_USER
4562,15638028,Ifeanyichukwu,562,Germany,Male,31,4,127237.25,2,0,1,8,0,5,1234,9cf4_15638028@gmail.com,ROLE_USER
4563,15795895,Yermakova,678,Germany,Male,36,1,117864.85,2,1,0,2,0,6,1234,be33_15795895@gmail.com,ROLE_USER
4564,15694376,Sullivan,705,Germany,Female,64,3,153469.26,3,0,0,8,1,7,1234,88d6_15694376@gmail.com,ROLE_USER
4565,15669204,Grant,650,Germany,Male,23,4,93911.3,2,1,0,4,0,4,1234,b0ae_15669204@gmail.com,ROLE_USER
4566,15773779,Jacka,593,Spain,Female,46,2,76597.79,1,1,1,3,0,6,1234,bed8_15773779@gmail.com,ROLE_USER
4567,15580682,Tsai,652,France,Female,40,4,79927.36,2,1,1,2,0,6,1234,b88b_15580682@gmail.com,ROLE_USER
4568,15768530,Emery,554,Spain,Female,27,4,0.0,2,1,1,7,0,5,1234,9ff1_15768530@gmail.com,ROLE_USER
4569,15672875,Piccio,584,Germany,Male,32,8,40172.91,1,1,1,7,0,5,1234,8028_15672875@gmail.com,ROLE_USER
4570,15617082,Sanders,516,France,Male,33,7,115195.58,1,1,1,1,0,5,1234,8068_15617082@gmail.com,ROLE_USER
4571,15760514,Sharp,789,Germany,Female,43,9,116644.29,2,1,1,3,0,6,1234,95ae_15760514@gmail.com,ROLE_USER
4572,15761775,Myers,598,Germany,Male,20,8,180293.84,2,1,1,2,0,4,1234,892c_15761775@gmail.com,ROLE_USER
4573,15799964,Campbell,669,Germany,Female,30,7,139872.81,1,1,0,10,0,5,1234,baad_15799964@gmail.com,ROLE_USER
4574,15693906,Abbott,645,France,Female,24,3,34547.82,1,1,1,1,0,4,1234,b189_15693906@gmail.com,ROLE_USER
4575,15739514,Preston,659,France,Female,32,9,0.0,2,1,1,5,0,5,1234,9bcd_15739514@gmail.com,ROLE_USER
4576,15756926,Atherton,833,Germany,Male,29,1,96462.25,2,0,1,3,0,5,1234,8cd8_15756926@gmail.com,ROLE_USER
4577,15770984,Fanucci,697,Spain,Female,40,7,130334.35,2,0,1,6,0,6,1234,807f_15770984@gmail.com,ROLE_USER
4578,15703979,Evans,580,Germany,Male,39,3,119688.81,1,1,0,7,0,6,1234,8c27_15703979@gmail.com,ROLE_USER
4579,15801821,Cookson,691,France,Male,38,1,0.0,2,0,0,3,0,6,1234,9b86_15801821@gmail.com,ROLE_USER
4580,15711028,Nnachetam,534,France,Male,52,1,0.0,3,1,1,6,1,6,1234,bf66_15711028@gmail.com,ROLE_USER
4581,15791842,Johnstone,478,France,Female,32,6,71187.24,1,1,1,6,0,5,1234,b3ef_15791842@gmail.com,ROLE_USER
4582,15746127,Hort,572,France,Female,47,2,0.0,2,1,0,2,0,6,1234,a122_15746127@gmail.com,ROLE_USER
4583,15663625,Johnson,501,France,Male,37,4,0.0,2,0,0,1,0,6,1234,b136_15663625@gmail.com,ROLE_USER
4584,15604891,Zaytseva,624,Spain,Female,38,8,0.0,2,1,0,5,0,6,1234,abd7_15604891@gmail.com,ROLE_USER
4585,15589666,Sorokina,595,France,Female,39,9,136422.41,1,1,1,8,0,6,1234,844c_15589666@gmail.com,ROLE_USER
4586,15627881,Diehl,603,France,Male,30,8,0.0,2,1,1,3,0,5,1234,9e31_15627881@gmail.com,ROLE_USER
4587,15664895,Onuchukwu,602,France,Female,25,0,0.0,2,1,1,6,0,5,1234,bceb_15664895@gmail.com,ROLE_USER
4588,15676094,Osonduagwuike,500,France,Female,34,6,0.0,1,1,1,8,0,5,1234,b22e_15676094@gmail.com,ROLE_USER
4589,15761720,Mead,422,France,Male,41,6,153238.88,1,1,0,1,0,6,1234,a31e_15761720@gmail.com,ROLE_USER
4590,15611961,Stewart,615,France,Male,35,7,0.0,2,1,0,8,0,5,1234,8950_15611961@gmail.com,ROLE_USER
4591,15680167,Thomson,635,France,Female,78,6,47536.4,1,1,1,6,0,7,1234,8ec6_15680167@gmail.com,ROLE_USER
4592,15762543,Goliwe,711,France,Female,32,1,0.0,2,1,0,7,0,5,1234,8d26_15762543@gmail.com,ROLE_USER
4593,15658475,Lori,834,France,Male,36,8,142882.49,1,1,0,5,1,6,1234,ad58_15658475@gmail.com,ROLE_USER
4594,15779743,Onwuamaeze,633,France,Female,44,7,0.0,2,1,0,2,0,6,1234,93b9_15779743@gmail.com,ROLE_USER
4595,15661532,Butusov,650,France,Female,31,1,160566.11,2,0,0,2,0,5,1234,8058_15661532@gmail.com,ROLE_USER
4596,15782360,Rogers,743,Germany,Male,65,2,131935.51,1,1,1,5,1,7,1234,b781_15782360@gmail.com,ROLE_USER
4597,15767908,Nicholson,567,France,Male,38,6,127678.8,2,0,0,3,0,6,1234,904c_15767908@gmail.com,ROLE_USER
4598,15677105,Rossi,706,Germany,Female,46,4,105214.58,1,1,0,6,1,6,1234,8403_15677105@gmail.com,ROLE_USER
4599,15641474,Hall,638,France,Male,46,9,139859.54,1,1,0,2,0,6,1234,98b0_15641474@gmail.com,ROLE_USER
4600,15624451,Huddart,641,France,Female,38,3,0.0,2,1,0,6,0,6,1234,816a_15624451@gmail.com,ROLE_USER
4601,15577985,Chinomso,574,France,Female,34,5,112324.45,2,1,1,1,0,5,1234,ad9f_15577985@gmail.com,ROLE_USER
4602,15571666,Shaw,642,Germany,Male,30,8,134497.27,1,0,0,3,0,5,1234,8db0_15571666@gmail.com,ROLE_USER
4603,15783691,Hargreaves,722,Spain,Female,35,1,120171.58,1,1,0,7,0,5,1234,97a3_15783691@gmail.com,ROLE_USER
4604,15671172,Swain,623,France,Male,23,1,106012.2,2,0,1,10,0,4,1234,9cca_15671172@gmail.com,ROLE_USER
4605,15731760,Butcher,681,France,Male,25,5,0.0,1,0,1,5,0,5,1234,b58a_15731760@gmail.com,ROLE_USER
4606,15585599,Stone,530,France,Female,34,8,0.0,2,0,1,8,0,5,1234,984a_15585599@gmail.com,ROLE_USER
4607,15784958,Allan,797,France,Female,55,10,0.0,4,1,1,3,1,6,1234,841d_15784958@gmail.com,ROLE_USER
4608,15734524,Wang,653,France,Male,51,3,0.0,1,1,0,9,1,6,1234,9696_15734524@gmail.com,ROLE_USER
4609,15614103,Colombo,850,Germany,Male,42,8,119839.69,1,0,1,3,1,6,1234,8e5a_15614103@gmail.com,ROLE_USER
4610,15794895,McKay,581,Spain,Male,34,1,0.0,2,0,1,5,0,5,1234,815a_15794895@gmail.com,ROLE_USER
4611,15772381,Brient,589,Germany,Male,38,8,92219.21,1,1,0,5,0,6,1234,a4b8_15772381@gmail.com,ROLE_USER
4612,15710553,Yin,555,Germany,Male,48,3,142055.41,2,0,1,4,0,6,1234,b4af_15710553@gmail.com,ROLE_USER
4613,15649292,Bellucci,748,France,Female,49,7,29602.08,1,0,0,9,1,6,1234,a336_15649292@gmail.com,ROLE_USER
4614,15792565,Duncan,745,France,Female,46,7,0.0,2,1,1,4,0,6,1234,b3a0_15792565@gmail.com,ROLE_USER
4615,15718245,Pirozzi,730,France,Male,34,1,0.0,2,1,1,7,0,5,1234,8cec_15718245@gmail.com,ROLE_USER
4616,15703117,Findlay,565,France,Female,44,1,0.0,2,0,1,5,0,6,1234,94ae_15703117@gmail.com,ROLE_USER
4617,15758136,King,778,France,Male,37,3,141803.77,1,0,1,9,0,6,1234,a94c_15758136@gmail.com,ROLE_USER
4618,15799932,Iweobiegbunam,812,France,Male,24,10,0.0,2,1,1,8,0,4,1234,9668_15799932@gmail.com,ROLE_USER
4619,15633516,Tucker,526,France,Male,42,1,0.0,1,0,1,9,0,6,1234,9822_15633516@gmail.com,ROLE_USER
4620,15622532,Izmailova,708,France,Female,47,0,126589.12,2,0,1,7,1,6,1234,9b3e_15622532@gmail.com,ROLE_USER
4621,15798960,Meng,680,France,Male,33,2,108393.35,1,0,1,2,0,5,1234,bbda_15798960@gmail.com,ROLE_USER
4622,15698664,Liang,567,Spain,Male,43,2,115643.58,2,0,0,9,0,6,1234,9d37_15698664@gmail.com,ROLE_USER
4623,15703614,Hutchinson,564,Spain,Male,48,5,132876.23,1,1,0,4,0,6,1234,8a36_15703614@gmail.com,ROLE_USER
4624,15699195,Shen,709,France,Female,24,3,110949.41,1,1,1,9,0,4,1234,9eea_15699195@gmail.com,ROLE_USER
4625,15710543,Okwuoma,629,France,Male,46,1,130666.2,1,1,1,9,1,6,1234,8012_15710543@gmail.com,ROLE_USER
4626,15695499,Chinwemma,510,France,Female,45,10,103821.47,2,0,1,4,0,6,1234,bdb8_15695499@gmail.com,ROLE_USER
4627,15622321,Golubova,506,France,Female,32,3,0.0,1,1,1,5,0,5,1234,8b60_15622321@gmail.com,ROLE_USER
4628,15715744,Schiavone,605,France,Male,39,7,0.0,1,0,1,6,0,6,1234,bab6_15715744@gmail.com,ROLE_USER
4629,15788151,Moore,650,Spain,Male,32,1,132187.73,2,1,1,9,0,5,1234,8473_15788151@gmail.com,ROLE_USER
4630,15687153,Graham,850,Germany,Male,49,8,98649.55,1,1,0,6,1,6,1234,bcea_15687153@gmail.com,ROLE_USER
4631,15684958,Amadi,489,Germany,Male,38,2,126444.08,2,1,1,5,0,6,1234,bf9e_15684958@gmail.com,ROLE_USER
4632,15706116,McKay,659,Germany,Female,30,8,154159.51,1,1,0,2,0,5,1234,b920_15706116@gmail.com,ROLE_USER
4633,15740557,Fedorova,753,France,Female,43,5,0.0,2,1,0,6,0,6,1234,a84a_15740557@gmail.com,ROLE_USER
4634,15707291,Percy,477,Germany,Male,48,8,129250.0,2,1,1,8,0,6,1234,9750_15707291@gmail.com,ROLE_USER
4635,15583353,Floyd,610,Spain,Female,45,3,0.0,1,1,0,2,1,6,1234,b203_15583353@gmail.com,ROLE_USER
4636,15761024,Long,619,France,Female,33,2,167733.51,2,1,1,4,0,5,1234,b7c1_15761024@gmail.com,ROLE_USER
4637,15630709,Castiglione,619,Germany,Female,31,2,56116.3,2,0,0,1,0,5,1234,a5c8_15630709@gmail.com,ROLE_USER
4638,15639590,Melendez,758,France,Female,30,3,141581.08,1,1,0,8,0,5,1234,92b6_15639590@gmail.com,ROLE_USER
4639,15659399,Mazzi,516,Germany,Male,50,7,139675.07,2,1,0,3,0,6,1234,b9b2_15659399@gmail.com,ROLE_USER
4640,15567078,Kovaleva,789,France,Female,27,8,66201.96,1,1,1,4,0,5,1234,baa6_15567078@gmail.com,ROLE_USER
4641,15696373,Gill,687,France,Female,44,9,0.0,2,0,0,6,1,6,1234,8bed_15696373@gmail.com,ROLE_USER
4642,15786617,Arcuri,485,Germany,Male,34,3,133658.24,1,1,0,4,0,5,1234,890d_15786617@gmail.com,ROLE_USER
4643,15657449,Chukwuma,446,Germany,Male,25,3,136202.78,1,1,0,9,0,5,1234,8416_15657449@gmail.com,ROLE_USER
4644,15672594,Stevenson,597,France,Female,60,0,131778.08,1,0,0,1,1,6,1234,8df4_15672594@gmail.com,ROLE_USER
4645,15714240,Ponomarev,712,Spain,Male,74,5,0.0,2,0,0,8,0,7,1234,a233_15714240@gmail.com,ROLE_USER
4646,15782144,Gilroy,522,France,Female,34,3,0.0,2,1,1,1,0,5,1234,9039_15782144@gmail.com,ROLE_USER
4647,15665008,Sidorov,805,Germany,Female,26,8,42712.87,2,1,1,2,0,5,1234,9f68_15665008@gmail.com,ROLE_USER
4648,15581733,Bates,781,France,Female,28,4,0.0,2,1,0,9,0,5,1234,a76a_15581733@gmail.com,ROLE_USER
4649,15751392,Fanucci,689,Spain,Female,57,4,0.0,2,1,0,7,1,6,1234,8d8c_15751392@gmail.com,ROLE_USER
4650,15785815,Toscano,670,Germany,Male,31,1,142631.54,2,1,1,9,0,5,1234,838e_15785815@gmail.com,ROLE_USER
4651,15664214,Hearn,670,France,Male,33,2,141204.65,2,1,0,4,0,5,1234,9e31_15664214@gmail.com,ROLE_USER
4652,15579996,Iroawuchi,524,Germany,Female,25,7,131402.21,1,0,0,10,0,5,1234,8277_15579996@gmail.com,ROLE_USER
4653,15675252,Martin,734,Spain,Female,39,3,92636.96,2,1,1,7,0,6,1234,8c8c_15675252@gmail.com,ROLE_USER
4654,15579617,Sinclair,489,France,Female,51,3,0.0,2,0,1,9,1,6,1234,8b2c_15579617@gmail.com,ROLE_USER
4655,15593976,Swanson,578,Germany,Female,31,5,102088.68,4,0,0,10,1,5,1234,a27e_15593976@gmail.com,ROLE_USER
4656,15716041,Chinomso,622,Spain,Male,39,9,0.0,2,0,1,6,0,6,1234,9b68_15716041@gmail.com,ROLE_USER
4657,15654489,Fomin,843,France,Female,38,8,134887.53,1,1,1,1,0,6,1234,a1d3_15654489@gmail.com,ROLE_USER
4658,15736302,McKay,687,France,Male,48,4,0.0,2,1,1,9,0,6,1234,8536_15736302@gmail.com,ROLE_USER
4659,15805909,Bergamaschi,700,Spain,Male,28,8,159900.38,1,0,0,2,0,5,1234,8062_15805909@gmail.com,ROLE_USER
4660,15572762,Matveyeva,410,Germany,Female,50,2,102278.79,2,1,0,5,0,6,1234,bc86_15572762@gmail.com,ROLE_USER
4661,15724632,Madukaego,537,France,Female,41,0,0.0,2,0,1,9,0,6,1234,af91_15724632@gmail.com,ROLE_USER
4662,15670416,Ferri,780,France,Female,43,0,0.0,1,0,1,1,0,6,1234,8d99_15670416@gmail.com,ROLE_USER
4663,15749528,Achebe,652,Spain,Male,58,6,0.0,2,0,1,9,0,6,1234,8337_15749528@gmail.com,ROLE_USER
4664,15578783,Mai,620,Germany,Male,35,0,76989.97,1,1,1,1,0,5,1234,addd_15578783@gmail.com,ROLE_USER
4665,15580719,Davis,697,France,Female,23,10,0.0,2,1,1,4,0,4,1234,85cc_15580719@gmail.com,ROLE_USER
4666,15656293,Davey,786,France,Male,35,3,0.0,2,1,0,5,0,5,1234,98c9_15656293@gmail.com,ROLE_USER
4667,15691875,Tsou,850,Germany,Female,39,5,114491.82,1,1,0,5,0,6,1234,a046_15691875@gmail.com,ROLE_USER
4668,15596870,Marino,749,Germany,Male,54,3,144768.94,1,1,0,5,1,6,1234,b409_15596870@gmail.com,ROLE_USER
4669,15780770,Kerr,445,France,Male,31,7,145056.59,1,1,1,9,0,5,1234,9fb5_15780770@gmail.com,ROLE_USER
4670,15751491,Hsiao,443,Germany,Male,50,3,117206.3,1,1,0,3,1,6,1234,ada2_15751491@gmail.com,ROLE_USER
4671,15706200,Graham,637,Germany,Male,41,2,138014.4,2,1,0,8,0,6,1234,a4f3_15706200@gmail.com,ROLE_USER
4672,15808674,Ejikemeifeuwa,616,Germany,Female,45,6,128352.59,3,1,1,8,1,6,1234,b18f_15808674@gmail.com,ROLE_USER
4673,15641411,Volkova,756,France,Female,23,1,112568.31,1,1,1,6,0,4,1234,91bd_15641411@gmail.com,ROLE_USER
4674,15764661,Wang,644,France,Male,33,2,0.0,1,1,0,5,0,5,1234,bce1_15764661@gmail.com,ROLE_USER
4675,15689492,Benjamin,850,Germany,Male,41,1,176958.46,2,0,1,7,0,6,1234,b7e7_15689492@gmail.com,ROLE_USER
